ExperimentName	Subject	Session	AmEnglish.ACC	AmEnglish.CRESP	AmEnglish.DEVICE	AmEnglish.RESP	AmEnglish.RT	AmEnglish.RTTime	BritEnglish.ACC	BritEnglish.CRESP	BritEnglish.DEVICE	BritEnglish.RESP	BritEnglish.RT	BritEnglish.RTTime	CanEnglish.ACC	CanEnglish.CRESP	CanEnglish.DEVICE	CanEnglish.RESP	CanEnglish.RT	CanEnglish.RTTime	Chronos.BoxInfo	Clock.Information	consentBriefing.DEVICE	DataFile.Basename	Display.RefreshRate	EndPracticeCheck.DEVICE	ExperimentVersion	getConsent.DEVICE	Group	Instructions1.DEVICE	Instructions2.DEVICE	Instructions3.DEVICE	Instructions4.DEVICE	Instructions5.DEVICE	Instructions6.DEVICE	IntertrialMask2.DEVICE	IntertrialMask3.DEVICE	IntertrialMask4.DEVICE	OtherLang.ACC	OtherLang.CRESP	OtherLang.DEVICE	OtherLang.RESP	OtherLang.RT	OtherLang.RTTime	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	transToDemos.DEVICE	Block	CorrectAnswer	Duration	GreyMask.CRESP	GreyMask.DurationError	GreyMask.OnsetDelay	GreyMask.RESP	GreyMask.RT	GreyPrompt.ACC	GreyPrompt.CRESP	GreyPrompt.DEVICE	GreyPrompt.DurationError	GreyPrompt.OnsetDelay	GreyPrompt.OnsetTime	GreyPrompt.OnsetToOnsetTime	GreyPrompt.RESP	GreyPrompt.RT	GreyPrompt.RTTime	IntertrialMask.DEVICE	Practice	Practice.Cycle	Practice.Sample	Procedure	Prompt	Prompt.ACC	Prompt.CRESP	Prompt.DEVICE	Prompt.DurationError	Prompt.OnsetDelay	Prompt.OnsetTime	Prompt.OnsetToOnsetTime	Prompt.RESP	Prompt.RT	Prompt.RTTime	PromptPattern	Running	Stimulus	TrialPattern	Trials	Trials.Cycle	Trials.Sample	Word1	Word10	Word11	Word12	Word13	Word14	Word15	Word16	Word17	Word18	Word19	Word2	Word20	Word21	Word22	Word23	Word24	Word25	Word26	Word27	Word28	Word29	Word3	Word30	Word31	Word32	Word33	Word34	Word35	Word36	Word37	Word38	Word39	Word4	Word40	Word5	Word6	Word7	Word8	Word9	WordSlide1.DurationError	WordSlide1.OnsetDelay	WordSlide1.OnsetTime	WordSlide1.OnsetToOnsetTime	WordSlide10.DurationError	WordSlide10.OnsetDelay	WordSlide10.OnsetTime	WordSlide10.OnsetToOnsetTime	WordSlide11.DurationError	WordSlide11.OnsetDelay	WordSlide11.OnsetTime	WordSlide11.OnsetToOnsetTime	WordSlide12.DurationError	WordSlide12.OnsetDelay	WordSlide12.OnsetTime	WordSlide12.OnsetToOnsetTime	WordSlide13.DurationError	WordSlide13.OnsetDelay	WordSlide13.OnsetTime	WordSlide13.OnsetToOnsetTime	WordSlide14.DurationError	WordSlide14.OnsetDelay	WordSlide14.OnsetTime	WordSlide14.OnsetToOnsetTime	WordSlide15.DurationError	WordSlide15.OnsetDelay	WordSlide15.OnsetTime	WordSlide15.OnsetToOnsetTime	WordSlide2.DurationError	WordSlide2.OnsetDelay	WordSlide2.OnsetTime	WordSlide2.OnsetToOnsetTime	WordSlide3.DurationError	WordSlide3.OnsetDelay	WordSlide3.OnsetTime	WordSlide3.OnsetToOnsetTime	WordSlide4.DurationError	WordSlide4.OnsetDelay	WordSlide4.OnsetTime	WordSlide4.OnsetToOnsetTime	WordSlide5.DurationError	WordSlide5.OnsetDelay	WordSlide5.OnsetTime	WordSlide5.OnsetToOnsetTime	WordSlide6.DurationError	WordSlide6.OnsetDelay	WordSlide6.OnsetTime	WordSlide6.OnsetToOnsetTime	WordSlide7.DurationError	WordSlide7.OnsetDelay	WordSlide7.OnsetTime	WordSlide7.OnsetToOnsetTime	WordSlide8.DurationError	WordSlide8.OnsetDelay	WordSlide8.OnsetTime	WordSlide8.OnsetToOnsetTime	WordSlide9.DurationError	WordSlide9.OnsetDelay	WordSlide9.OnsetTime	WordSlide9.OnsetToOnsetTime
RSVP_Experiment_1_List_C_1	8	1	1	5	Chronos	5	1881	305345	1	1	Chronos	1	1933	307290	1	1	Chronos	1	1164	308468	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">26076520867056</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_1-8-1	74.999	Chronos	1.0.0.333	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	4397	312874	1776263360	Full	3.0.3.80	3.0.3.80	12-04-2019	12/4/2019 7:51:45 PM	14:51:45	3.0.3.82	Chronos	26	1	93		0	0		0	0	1	Chronos	1	11	254596	1000		0	0	Chronos				TrialProc09	and penn utah	1	1	Chronos	1	3	253396	0	1	1189	254585	NE	Trials	4-4	NE	23	1	23	duke	?	?	?	?	?	?	?	?	?	?	will	?	?	?	?	?	?	?	?	?	?	play	?	?	?	?	?	?	?	?	?	?	ohio	?	and	penn	will	play	utah	0	7	252303	93																									1	0	252396	94	0	1	252490	93	0	0	252583	93	1	0	252676	94	0	1	252770	93	0	0	252863	93	1	0	252956	94	0	1	253050	93
RSVP_Experiment_1_List_C_1	8	1	1	5	Chronos	5	1881	305345	1	1	Chronos	1	1933	307290	1	1	Chronos	1	1164	308468	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">26076520867056</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_1-8-1	74.999	Chronos	1.0.0.333	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	4397	312874	1776263360	Full	3.0.3.80	3.0.3.80	12-04-2019	12/4/2019 7:51:45 PM	14:51:45	3.0.3.82	Chronos	27	1	93		0	1		0	0	1	Chronos	1	13	262876	1000		0	0	Chronos				TrialProc15	milk can be	0	1	Chronos	0	3	261663	0	5	1200	262863	F	Trials	Filler13	F	24	1	24	water	city	like	chicago	miami	or	atlanta	?	?	?	?	milk	?	?	?	?	?	?	?	?	?	?	and	?	?	?	?	?	?	?	?	?	?	beer	?	can	be	found	in	any	0	7	260010	93	0	1	260850	93	0	0	260943	93	1	0	261036	94	0	1	261130	93	0	0	261223	93	1	0	261316	94	0	0	260103	93	1	0	260196	94	0	1	260290	93	0	0	260383	93	1	0	260476	94	0	1	260570	93	0	0	260663	93	1	0	260756	94
RSVP_Experiment_1_List_C_1	8	1	1	5	Chronos	5	1881	305345	1	1	Chronos	1	1933	307290	1	1	Chronos	1	1164	308468	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">26076520867056</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_1-8-1	74.999	Chronos	1.0.0.333	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	4397	312874	1776263360	Full	3.0.3.80	3.0.3.80	12-04-2019	12/4/2019 7:51:45 PM	14:51:45	3.0.3.82	Chronos	28	1	93		1	0		0	0	1	Chronos	0	10	268650	1000		0	0	Chronos				TrialProc11	frank broke the table	0	1	Chronos	0	4	267330	0	5	1310	268640	GS	Trials	5-5	GS	25	1	25	jason	frank	too	?	?	?	?	?	?	?	?	broke	?	?	?	?	?	?	?	?	?	?	the	?	?	?	?	?	?	?	?	?	?	chair	?	and	peter	the	table	and	0	7	266050	93	0	1	266890	93	0	0	266983	93																	0	0	266143	93	1	0	266236	94	0	1	266330	93	1	0	266423	93	1	0	266516	94	0	1	266610	93	1	0	266703	93	1	0	266796	94
RSVP_Experiment_1_List_C_1	8	1	1	5	Chronos	5	1881	305345	1	1	Chronos	1	1933	307290	1	1	Chronos	1	1164	308468	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">26076520867056</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_1-8-1	74.999	Chronos	1.0.0.333	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	4397	312874	1776263360	Full	3.0.3.80	3.0.3.80	12-04-2019	12/4/2019 7:51:45 PM	14:51:45	3.0.3.82	Chronos	29	1	93		0	1		0	0	1	Chronos	1	10	274423	1000		0	0	Chronos				TrialProc07	harvard team will	0	1	Chronos	0	3	273050	0	5	1362	274412	F	Trials	Filler14	F	26	1	26	the	?	?	?	?	?	?	?	?	?	?	harvard	?	?	?	?	?	?	?	?	?	?	tennis	?	?	?	?	?	?	?	?	?	?	team	?	will	play	texas	?	?	1	6	272143	94																									0	1	272237	93	0	0	272330	93	1	0	272423	94	0	1	272517	93	0	0	272610	93	1	0	272703	94								
RSVP_Experiment_1_List_C_1	8	1	1	5	Chronos	5	1881	305345	1	1	Chronos	1	1933	307290	1	1	Chronos	1	1164	308468	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">26076520867056</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_1-8-1	74.999	Chronos	1.0.0.333	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	4397	312874	1776263360	Full	3.0.3.80	3.0.3.80	12-04-2019	12/4/2019 7:51:45 PM	14:51:45	3.0.3.82	Chronos	30	5	93		1	0		0	0	5	Chronos	0	8	279637	1000		0	0	Chronos				TrialProc06	and boston carbon	1	5	Chronos	0	4	278277	0	5	1352	279629	G	Trials	6-1	G	27	1	27	denver	?	?	?	?	?	?	?	?	?	?	bought	?	?	?	?	?	?	?	?	?	?	copper	?	?	?	?	?	?	?	?	?	?	and	?	boston	carbon	?	?	?	1	6	277463	94																									0	1	277557	93	0	0	277650	93	1	0	277743	94	0	1	277837	93	0	0	277930	93												
RSVP_Experiment_1_List_C_1	8	1	1	5	Chronos	5	1881	305345	1	1	Chronos	1	1933	307290	1	1	Chronos	1	1164	308468	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">26076520867056</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_1-8-1	74.999	Chronos	1.0.0.333	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	4397	312874	1776263360	Full	3.0.3.80	3.0.3.80	12-04-2019	12/4/2019 7:51:45 PM	14:51:45	3.0.3.82	Chronos	31	1	93		1	0		0	0	1	Chronos	1	13	285450	1000		0	0	Chronos				TrialProc10	learning to fix	1	1	Chronos	0	4	284117	0	1	1320	285437	F	Trials	Filler15	F	28	1	28	michael	door	?	?	?	?	?	?	?	?	?	spent	?	?	?	?	?	?	?	?	?	?	all	?	?	?	?	?	?	?	?	?	?	night	?	learning	how	too	fix	the	0	7	282930	93	0	0	283770	93																					1	0	283023	94	0	1	283117	93	0	0	283210	93	1	0	283303	94	0	1	283397	93	0	0	283490	93	1	0	283583	94	0	1	283677	93
RSVP_Experiment_1_List_C_1	8	1	1	5	Chronos	5	1881	305345	1	1	Chronos	1	1933	307290	1	1	Chronos	1	1164	308468	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">26076520867056</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_1-8-1	74.999	Chronos	1.0.0.333	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	4397	312874	1776263360	Full	3.0.3.80	3.0.3.80	12-04-2019	12/4/2019 7:51:45 PM	14:51:45	3.0.3.82	Chronos	32	1	93		1	0		0	0	1	Chronos	0	12	291637	1000		0	0	Chronos				TrialProc09	jack mines iron	0	1	Chronos	1	3	290023	0	5	1602	291625	SG	Trials	4-1	SG	29	1	29	phil	?	?	?	?	?	?	?	?	?	?	mines	?	?	?	?	?	?	?	?	?	?	gold	?	?	?	?	?	?	?	?	?	?	and	?	jack	too	and	paul	iron	1	7	288930	93																									1	0	289023	94	0	1	289117	93	1	0	289210	93	1	0	289303	94	0	1	289397	93	1	0	289490	93	1	0	289583	94	0	1	289677	93
RSVP_Experiment_1_List_C_1	8	1	1	5	Chronos	5	1881	305345	1	1	Chronos	1	1933	307290	1	1	Chronos	1	1164	308468	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">26076520867056</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-12-04T19:51:44Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_1-8-1	74.999	Chronos	1.0.0.333	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	4397	312874	1776263360	Full	3.0.3.80	3.0.3.80	12-04-2019	12/4/2019 7:51:45 PM	14:51:45	3.0.3.82	Chronos	33	1	93		1	0		0	0	1	Chronos	1	15	299370	1000		0	0	Chronos				TrialProc10	and visits my lawyer	0	1	Chronos	0	4	296064	0	5	3291	299355	S	Trials	6-3	S	30	1	30	my	too	?	?	?	?	?	?	?	?	?	doctor	?	?	?	?	?	?	?	?	?	?	visits	?	?	?	?	?	?	?	?	?	?	africa	?	every	year	and	my	lawyer	0	7	294877	93	0	0	295717	93																					1	0	294970	94	0	1	295064	93	0	0	295157	93	1	0	295250	94	0	1	295344	93	0	0	295437	93	1	0	295530	94	0	1	295624	93
RSVP_Experiment_1_List_C_2	2	1	1	5	Chronos	5	3306	374539	1	1	Chronos	1	2119	376672	1	1	Chronos	1	1381	378068	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.60</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-12T21:15:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7118817487318</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-12T21:15:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_2-2-1	74.999	Chronos	1.0.0.336	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	2128	380215	2059357253	Full	3.0.3.60	3.0.3.60	11-12-2019	11/12/2019 9:15:30 PM	16:15:30	3.0.3.43	Chronos	1	5	93		1	0		0	0	5	Chronos	1	11	130176	1000		0	0	Chronos	1	1	1	TrialProc15	wind blew down	1	5	Chronos	0	4	128083	0	5	2081	130164	F	Practice	Practice1	F				a	blew	down	all	of	the	corn	?	?	?	?	storm	?	?	?	?	?	?	?	?	?	?	came	?	?	?	?	?	?	?	?	?	?	in	?	the	night	and	the	wind	1	6	126429	94	1	0	127269	94	0	1	127363	93	0	0	127456	93	1	0	127549	94	0	1	127643	93	0	0	127736	93	0	1	126523	93	0	0	126616	93	1	0	126709	94	0	1	126803	93	0	0	126896	93	1	0	126989	94	0	1	127083	93	0	0	127176	93
RSVP_Experiment_1_List_C_2	2	1	1	5	Chronos	5	3306	374539	1	1	Chronos	1	2119	376672	1	1	Chronos	1	1381	378068	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.60</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-12T21:15:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7118817487318</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-12T21:15:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_2-2-1	74.999	Chronos	1.0.0.336	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	2128	380215	2059357253	Full	3.0.3.60	3.0.3.60	11-12-2019	11/12/2019 9:15:30 PM	16:15:30	3.0.3.43	Chronos	2	1	93		1	0		0	0	1	Chronos	1	13	137656	1000		0	0	Chronos	2	1	2	TrialProc09	and books lay	1	1	Chronos	0	4	136270	0	1	1372	137642	F	Practice	Practice2	F				magazines	?	?	?	?	?	?	?	?	?	?	books	?	?	?	?	?	?	?	?	?	?	and	?	?	?	?	?	?	?	?	?	?	journals	?	lay	all	over	the	desk	1	6	135176	94																									0	1	135270	93	0	0	135363	93	1	0	135456	94	0	1	135550	93	0	0	135643	93	1	0	135736	94	0	1	135830	93	0	0	135923	93
RSVP_Experiment_1_List_C_2	2	1	1	5	Chronos	5	3306	374539	1	1	Chronos	1	2119	376672	1	1	Chronos	1	1381	378068	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.60</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-12T21:15:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7118817487318</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-12T21:15:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_C_2-2-1	74.999	Chronos	1.0.0.336	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	0	1	Chronos	5	2128	380215	2059357253	Full	3.0.3.60	3.0.3.60	11-12-2019	11/12/2019 9:15:30 PM	16:15:30	3.0.3.43	Chronos	3	5	93		0	0		0	0	5	Chronos	1	12	144563	1000		0	0	Chronos	3	1	3	TrialProc12	made of wood	1	5	Chronos	1	3	143496	0	5	1055	144551	F	Practice	Practice3	F				the	metal	and	cotton	?	?	?	?	?	?	?	chair	?	?	?	?	?	?	?	?	?	?	in	?	?	?	?	?	?	?	?	?	?	the	?	office	was	made	of	wood	0	7	142123	93	0	0	142963	93	1	0	143056	94	0	1	143150	93													1	0	142216	94	0	1	142310	93	0	0	142403	93	1	0	142496	94	0	1	142590	93	0	0	142683	93	1	0	142776	94	0	1	142870	93
